DateTime,entity,current1,current2,pressure1,pressure2,rate1,rate2,temperature1,temperature2,torque1,torque2
2016-02-17T18:34:59.520000Z,machine1,6.1168,0.96711,5.0919,5.8303,6.559,-4.1912,-9.1347,0.68228,-6.9499,4.0974
2016-02-17T18:36:08.640000Z,machine1,7.345,0.55054,4.3127,5.8123,6.0042,-4.5986,-9.8784,-0.069314,-5.735,5.815
2016-02-17T18:37:17.760000Z,machine1,8.222,0.098551,4.693,6.4723,5.717,-5.0351,-10.564,0.31222,-6.4239,5.126
2016-02-17T18:38:26.880000Z,machine1,8.8163,-0.2402,4.5506,5.6369,5.744,-5.4369,-10.131,2.3905,-5.4889,-11.462
2016-02-17T18:39:36.000000Z,machine1,9.5299,-0.16796,3.3603,6.4162,5.7616,-6.1572,-10.788,2.967,-16.07,-12.169
2016-02-17T18:40:45.120000Z,machine1,12.14,0.056299,3.9932,6.9409,5.5406,-6.7567,-11.582,1.4983,-8.0417,-4.8155
2016-02-17T18:41:54.240000Z,machine1,13.367,0.95909,3.4409,6.658,4.9848,-6.7422,-12.357,2.561,-12.46,-2.2932
2016-02-17T18:43:03.360000Z,machine1,12.228,2.0859,3.7597,7.4672,5.025,-5.9458,-12.707,7.2341,-10.095,-5.975
2016-02-17T18:44:12.480000Z,machine1,10.293,2.2452,3.1186,6.8358,4.9208,-4.9061,-9.8408,1.7447,-7.4791,12.887
2016-02-17T18:45:21.600000Z,machine1,8.8858,2.7213,3.743,6.5051,6.1302,-3.3509,-11.395,-4.7206,-14.816,3.493
2016-02-17T18:46:30.720000Z,machine1,8.3568,2.6154,3.992,6.6393,6.1921,-3.9096,-15.054,-1.1134,-8.8702,-1.4018
2016-02-17T18:47:39.840000Z,machine1,9.43,1.4184,4.4901,6.863,5.4152,-5.3765,-13.276,-1.07,-11.159,-0.71141
2016-02-17T18:48:48.960000Z,machine1,9.331,0.89364,4.6596,7.073,4.9663,-5.0539,-11.862,-5.6927,-10.285,-0.089235
2016-02-17T18:49:58.080000Z,machine1,7.6,0.75703,4.5713,6.5001,6.4313,-3.8514,-8.6173,-5.0637,-8.9949,-0.17856
2016-02-17T18:51:07.200000Z,machine1,6.3028,0.66362,5.1682,5.7996,6.7429,-3.8146,-7.6938,-3.6007,-9.0117,-1.4795
2016-02-17T18:52:16.320000Z,machine1,6.3253,0.81064,4.991,5.5513,6.5244,-4.3188,-6.2147,-3.655,-9.6849,-0.33715
2016-02-17T18:53:25.440000Z,machine1,7.4817,0.95057,4.856,6.2339,5.8326,-4.7292,-5.017,-4.5021,-9.2202,-0.099957
2016-02-17T18:54:34.560000Z,machine1,8.5645,1.1957,4.5491,6.4712,5.2567,-4.5821,-5.5005,-2.7408,-10.51,-0.7941
2016-02-17T18:55:43.680000Z,machine1,9.0445,1.7115,4.3347,6.731,5.3196,-4.2324,-10.014,6.2143,-10.258,-2.5144
2016-02-17T18:56:52.800000Z,machine1,10.959,2.1221,3.8346,7.7855,5.6571,-5.2451,-13.73,12.957,-10.113,-5.7435
2016-02-17T18:58:01.920000Z,machine1,12.377,2.2161,3.837,7.6182,5.3463,-5.7774,-7.7206,6.7097,-11.128,-3.4087
2016-02-17T18:59:11.040000Z,machine1,14.219,1.1474,3.2423,6.8035,4.7599,-6.3186,-14.917,-1.1918,-12.433,-5.1986
2016-02-17T19:00:20.160000Z,machine1,12.383,-0.28323,4.3882,6.9409,5.3285,-6.1929,-8.1803,7.2501,-10.295,-7.3453
2016-02-17T19:01:29.280000Z,machine1,10.128,-1.3903,3.7669,6.5799,4.7867,-6.1506,-9.9028,-13.336,-10.588,-0.060347
2016-02-17T19:02:38.400000Z,machine1,8.4853,-1.8383,5.1937,4.8903,5.5581,-5.4376,-10.051,-3.0389,-13.731,4.0342
2016-02-17T19:03:47.520000Z,machine1,8.5833,-1.3372,5.4214,5.4442,5.4127,-5.3963,-10.043,0.62902,-15.33,0.087654
2016-02-17T19:04:56.640000Z,machine1,10.012,-0.21539,5.0842,6.2518,5.4159,-6.0379,-11.588,-0.26935,-12.945,1.7832
2016-02-17T19:06:05.760000Z,machine1,9.7762,0.51191,4.7944,6.3932,5.6453,-5.9067,-8.6601,1.2459,-11.728,4.4181
2016-02-17T19:07:14.880000Z,machine1,7.7341,0.72637,4.935,5.7653,5.4227,-5.5688,-8.7529,-1.3521,-10.726,4.1854
2016-02-17T19:08:24.000000Z,machine1,6.3453,0.39492,5.7075,5.3026,5.9697,-4.6286,-9.6384,0.078413,-8.7775,4.5723
2016-02-17T19:09:33.120000Z,machine1,6.5242,0.20233,5.0752,5.3517,6.0649,-4.7821,-9.3266,0.001318,-6.3072,4.0097
2016-02-17T19:10:42.240000Z,machine1,7.239,-0.11315,4.3631,4.8847,6.0071,-4.9704,-10.527,-1.1578,-6.0478,5.9598
2016-02-17T19:11:51.360000Z,machine1,7.6848,-0.20708,5.2249,6.2292,5.9006,-5.2827,-9.8058,0.94505,-3.641,-0.22812
2016-02-17T19:13:00.480000Z,machine1,8.9136,-0.33592,4.5124,5.6644,6.0423,-5.8651,-10.528,4.1136,-11.881,-9.5999
2016-02-17T19:14:09.600000Z,machine1,11.656,-0.019392,3.7463,6.639,6.153,-7.0479,-10.814,2.2775,-12.069,-11.174
2016-02-17T19:15:18.720000Z,machine1,13.128,0.54791,3.56,7.5236,5.0828,-6.7465,-11.761,1.4979,-7.5543,-3.7447
2016-02-17T19:16:27.840000Z,machine1,13.178,1.7778,3.7617,7.6673,4.3585,-5.3062,-13.729,5.4163,-17.064,5.6281
2016-02-17T19:17:36.960000Z,machine1,10.317,2.6364,4.1979,6.8263,5.519,-5.0764,-11.937,10.027,-9.2294,-5.8686
2016-02-17T19:18:46.080000Z,machine1,9.1992,2.6386,4.2357,6.4904,6.7438,-4.3435,-9.3878,-1.977,-12.014,9.1085
2016-02-17T19:19:55.200000Z,machine1,8.4017,2.5272,3.8471,6.8541,6.4992,-4.2835,-13.936,-3.48,-10.501,3.9535
2016-02-17T19:21:04.320000Z,machine1,8.6238,2.2951,4.7554,6.6488,6.6172,-4.3182,-14.202,1.1147,-8.8506,-3.0749
2016-02-17T19:22:13.440000Z,machine1,10.062,1.0284,4.7593,6.7128,6.5007,-4.5895,-13.224,-5.1434,-10.502,-0.84844
2016-02-17T19:23:22.560000Z,machine1,9.03,0.43534,4.9898,7.2548,6.4697,-4.7005,-9.8733,-6.1792,-8.5065,-2.3532
2016-02-17T19:24:31.680000Z,machine1,7.4865,0.37275,4.6597,6.0886,5.6675,-4.844,-7.8202,-5.1905,-9.4067,0.040707
2016-02-17T19:25:40.800000Z,machine1,6.4055,0.55716,4.9533,5.748,5.7296,-4.1256,-7.019,-3.7663,-9.2875,-0.23544
2016-02-17T19:26:49.920000Z,machine1,6.914,1.0854,4.5398,5.9581,5.9536,-4.1516,-5.248,-4.1771,-9.2349,0.1243
2016-02-17T19:27:59.040000Z,machine1,7.8416,1.5322,5.014,6.0409,6.0318,-4.517,-4.9683,-4.5608,-10.043,-0.16715
2016-02-17T19:29:08.160000Z,machine1,8.1257,1.5683,4.767,6.5916,5.7198,-4.5443,-5.0168,0.24909,-10.315,-0.51009
2016-02-17T19:30:17.280000Z,machine1,9.2881,1.9558,4.5118,7.066,5.3303,-4.8927,-16.347,12.17,-10.127,-5.4916
2016-02-17T19:31:26.400000Z,machine1,11.444,2.1478,3.9623,7.8088,5.194,-5.5886,-11.625,11.411,-10.457,-5.2416
2016-02-17T19:32:35.520000Z,machine1,13.342,1.805,3.1241,7.9844,5.102,-5.699,-6.8238,-1.6753,-11.34,-4.7689
2016-02-17T19:33:44.640000Z,machine1,12.906,0.3763,3.0779,6.9051,4.9437,-6.8041,-11.941,16.314,-11.975,-8.3671
2016-02-17T19:34:53.760000Z,machine1,11.186,-1.1935,4.4953,6.3016,6.0002,-7.0042,-11.183,-10.573,-10.733,-2.2428
2016-02-17T19:36:02.880000Z,machine1,8.7401,-1.4703,5.5948,5.045,8.0311,-6.4487,-10.881,-5.9778,-13.111,3.69
2016-02-17T19:37:12.000000Z,machine1,8.9798,-0.88194,4.2383,5.3939,7.2471,-6.6339,-8.1037,-1.4599,-15.345,0.77647
2016-02-17T19:38:21.120000Z,machine1,10.403,0.60316,4.8711,6.2342,6.8836,-8.117,-13.437,1.6536,-13.231,0.58061
2016-02-17T19:39:30.240000Z,machine1,9.7573,1.1427,4.3993,5.4797,3.8831,-9.5071,-8.8521,-0.027717,-11.382,4.8783
2016-02-17T19:40:39.360000Z,machine1,7.6535,0.99396,5.7201,5.9009,1.6833,-5.3259,-9.0977,-1.3956,-9.9903,4.4103
2016-02-17T19:41:48.480000Z,machine1,5.7821,0.81638,5.6501,4.9719,0.54848,-9.2272,-9.5631,0.018152,-8.3883,4.015
2016-02-17T19:42:57.600000Z,machine1,6.4658,0.48417,4.942,5.548,-0.51029,-8.5521,-9.1781,0.17443,-5.9474,4.1573
2016-02-17T19:44:06.720000Z,machine1,7.9323,0.17582,5.1075,5.0798,-1.5426,-8.6841,-9.5435,-1.0152,-6.0633,6.2776
2016-02-17T19:45:15.840000Z,machine1,8.0202,-0.28333,5.1147,5.548,-2.5659,-8.6763,-9.7865,-0.2215,-5.5318,1.3887
2016-02-17T19:46:24.960000Z,machine1,8.9275,-0.25671,5.2195,5.2798,-3.4732,-8.1082,-11.704,2.528,-11.498,-10.318
2016-02-17T19:47:34.080000Z,machine1,10.543,-0.24332,4.5877,5.8198,-4.8046,-8.4202,-10.241,3.5152,-13.584,-11.738
2016-02-17T19:48:43.200000Z,machine1,11.213,-0.37503,4.5163,6.057,-5.5532,-7.4695,-11.606,0.61164,-7.4117,-4.709
2016-02-17T19:49:52.320000Z,machine1,12.102,0.18131,3.9429,6.4735,-5.6707,-7.0218,-12.016,3.2202,-9.2942,1.9642
2016-02-17T19:51:01.440000Z,machine1,10.621,1.5906,4.8449,6.1577,-5.4327,-6.9785,-11.553,7.6308,-10.611,-10.465
2016-02-17T19:52:10.560000Z,machine1,9.8485,1.7919,3.9091,6.6905,-4.2704,-5.9438,-9.806,2.669,-12.577,7.6677
2016-02-17T19:53:19.680000Z,machine1,8.9125,2.2234,5.1367,6.09,-3.9761,-5.615,-12.175,-4.436,-9.873,4.5622
2016-02-17T19:54:28.800000Z,machine1,8.6081,2.3747,4.8942,6.0136,-4.5832,-5.1035,-14.967,-0.77447,-8.7048,-0.036932
2016-02-17T19:55:37.920000Z,machine1,9.9713,1.2846,5.1766,6.2909,-4.4465,-3.7928,-13.3,-2.4702,-11.874,-2.0792
2016-02-17T19:56:47.040000Z,machine1,9.4756,0.60594,5.1235,6.1257,-5.2826,-4.2183,-11.275,-5.4627,-9.7765,-0.57083
2016-02-17T19:57:56.160000Z,machine1,7.7177,0.81246,5.251,5.7533,-6.6902,-4.4826,-8.8198,-4.9886,-8.7425,-0.48662
2016-02-17T19:59:05.280000Z,machine1,6.7946,0.87288,5.2513,5.3517,-6.6584,-3.1963,-8.4453,-3.9207,-9.4884,0.31663
2016-02-17T20:00:14.400000Z,machine1,6.215,1.4169,4.9829,5.3193,-6.7268,-2.8405,-6.6844,-4.8603,-9.5503,-0.84815
2016-02-17T20:01:23.520000Z,machine1,7.0807,1.7651,5.297,5.3449,-6.481,-1.166,-5.5493,-5.2419,-9.3258,-1.029
2016-02-17T20:02:32.640000Z,machine1,7.3354,1.7578,5.4245,6.3787,-7.3821,-1.5408,-5.9479,-2.3576,-9.705,-2.9789
2016-02-17T20:03:41.760000Z,machine1,8.3776,1.5932,5.1245,5.6913,-7.3954,-3.7649,-10.584,6.9593,-9.9001,-3.3825
2016-02-17T20:04:50.880000Z,machine1,10.419,2.135,4.2945,6.5132,-8.3954,-5.4038,-12.415,12.449,-10.32,-4.4913
2016-02-17T20:06:00.000000Z,machine1,8.4733,-0.62871,-2.1682,5.5219,-1.1551,-5.3239,-4.7021,5.4966,-8.9603,-13.042
2016-02-17T20:07:09.120000Z,machine1,8.2108,-1.8915,-1.6282,5.9934,-0.549,-5.1748,-2.8218,2.5683,-11.161,-12.294
2016-02-17T20:08:18.240000Z,machine1,8.3224,-2.7283,-0.97772,6.2791,-0.74395,-4.8618,-0.39421,-0.58432,-8.7976,-14.004
2016-02-17T20:09:27.360000Z,machine1,7.8356,-2.2308,-0.64397,5.8527,-1.277,-5.0919,1.9366,-1.986,-11.025,-11.192
2016-02-17T20:10:36.480000Z,machine1,7.4646,-2.1664,-0.98036,5.3388,-1.269,-5.6607,0.7219,-0.83817,-9.6257,-10.487
2016-02-17T20:11:45.600000Z,machine1,8.1656,-3.1273,-1.0412,5.2707,-0.82535,-6.094,-1.3701,1.7223,-8.7786,-11.185
2016-02-17T20:12:54.720000Z,machine1,9.2399,-2.428,-1.1595,5.4892,-0.60194,-5.7873,-3.4854,3.0376,-9.2818,-7.8384
2016-02-17T20:14:03.840000Z,machine1,9.4629,-1.8277,-1.3916,5.4646,-0.75854,-5.4077,-6.0063,5.2468,-10.182,-8.5268
2016-02-17T20:15:12.960000Z,machine1,9.4745,-0.90921,-2.2213,5.7618,-0.95898,-5.1107,-8.8428,7.815,-8.2087,-10.905
2016-02-17T20:16:22.080000Z,machine1,9.5434,-0.72294,-2.7556,6.0148,-0.89272,-5.4366,-11.362,9.8129,-7.1679,-11.494
2016-02-17T20:17:31.200000Z,machine1,8.9798,0.21999,-3.4535,5.9797,-0.71069,-5.0784,-10.876,11.729,-5.8977,-9.3667
2016-02-17T20:18:40.320000Z,machine1,8.9057,0.25063,-3.1516,5.9527,-0.07759,-4.6633,-11.032,13.182,-3.7984,-4.0745
2016-02-17T20:19:49.440000Z,machine1,9.014,1.2121,-2.7902,6.2019,0.17059,-4.602,-12.179,15.071,-0.48607,1.364
2016-02-17T20:20:58.560000Z,machine1,8.9885,2.0135,-2.6939,6.225,-0.06537,-4.712,-10.33,8.8561,1.5503,2.3361
2016-02-17T20:22:07.680000Z,machine1,8.6484,2.3221,-2.896,6.5554,-0.44239,-4.8452,-7.7978,10.017,0.23386,1.7484
2016-02-17T20:23:16.800000Z,machine1,8.3941,1.7124,-2.9698,6.8023,-0.54565,-4.3299,-12.325,10.855,-1.5965,-1.2555
2016-02-17T20:24:25.920000Z,machine1,8.6055,2.3474,-2.3015,6.5605,-0.046251,-4.2645,-12.55,9.6299,-2.6475,-1.8581
2016-02-17T20:25:35.040000Z,machine1,9.6441,2.4933,-2.5484,6.4683,0.029503,-4.7665,-12.172,9.5282,-5.6735,-5.124
2016-02-17T20:26:44.160000Z,machine1,9.2976,2.2254,-2.6147,5.9901,-0.55486,-5.1477,-11.049,7.9458,-9.9001,-10.466
2016-02-17T20:27:53.280000Z,machine1,9.0884,1.182,-3.0314,5.843,-0.93506,-5.1313,-8.0645,5.8716,-11.07,-11.628
2016-02-17T20:29:02.400000Z,machine1,8.6964,0.20716,-2.281,5.6188,-0.62842,-4.773,-6.1256,5.989,-7.8521,-12.504
2016-02-17T20:30:11.520000Z,machine1,8.1557,-0.62622,-2.0166,5.7032,-0.253,-4.7306,-4.2789,4.0778,-9.7241,-12.122
2016-02-17T20:31:20.640000Z,machine1,7.8226,-1.6834,-1.8543,5.3035,-0.093033,-5.1959,-2.3554,1.5093,-10.027,-13.086
2016-02-17T20:32:29.760000Z,machine1,7.73,-1.9232,-2.0995,5.8768,-0.47505,-5.2659,1.1892,-3.4727,-9.4561,-12.139
2016-02-17T20:33:38.880000Z,machine1,7.5085,-1.9182,-2.1832,5.6261,-0.83818,-5.1131,2.3357,-3.7272,-9.8613,-12.172
2016-02-17T20:34:48.000000Z,machine1,7.8287,-2.012,-2.3144,5.5863,-1.0252,-5.6568,0.95302,-0.77702,-9.6361,-12.01
2016-02-17T20:35:57.120000Z,machine1,8.8876,-1.9163,-1.6581,6.0376,-0.36847,-5.1411,-1.5408,2.7883,-9.1662,-9.6419
2016-02-17T20:37:06.240000Z,machine1,10.279,-1.8137,-1.0072,6.3004,-0.17292,-4.5221,-6.0816,5.7381,-10.333,-8.818
2016-02-17T20:38:15.360000Z,machine1,10.169,-1.0443,-1.7096,6.1699,-0.73549,-4.9086,-9.4617,8.9087,-8.9251,-9.7838
2016-02-17T20:39:24.480000Z,machine1,10.072,-0.63182,-2.6924,6.2231,-1.2319,-5.241,-11.785,10.934,-7.638,-10.462
2016-02-17T20:40:33.600000Z,machine1,9.0409,0.41305,-3.497,5.561,-0.36438,-5.4256,-10.004,13.341,-7.1648,-10.048
2016-02-17T20:41:42.720000Z,machine1,8.8574,0.75001,-3.1954,5.66,0.10199,-4.3734,-12.765,12.522,-5.1845,-4.3524
2016-02-17T20:42:51.840000Z,machine1,9.4785,1.8155,-3.1848,6.2751,-0.077971,-4.8299,-11.835,12.807,-2.0425,1.7035
2016-02-17T20:44:00.960000Z,machine1,8.8645,2.916,-2.9013,6.3916,-0.28002,-4.5311,-10.692,10.925,1.798,4.9657
2016-02-17T20:45:10.080000Z,machine1,8.3544,3.1768,-3.391,6.474,0.19521,-4.6211,-10.329,9.7973,2.1396,3.6222
2016-02-17T20:46:19.200000Z,machine1,8.4297,2.295,-2.9556,5.5524,0.99052,-3.7216,-10.675,10.172,0.45781,1.036
2016-02-17T20:47:28.320000Z,machine1,9.3176,1.2627,-2.9469,5.8583,0.55917,-3.7635,-10.361,7.3981,-3.4208,-2.6895
2016-02-17T20:48:37.440000Z,machine1,10.039,1.1255,-2.6511,6.5134,0.077707,-4.5632,-10.436,8.5114,-8.0588,-7.1901
2016-02-17T20:49:46.560000Z,machine1,9.6526,1.0857,-2.6008,5.0106,-0.6355,-4.8114,-11.107,11.802,-11.981,-9.2674
2016-02-17T20:50:55.680000Z,machine1,9.2384,0.78522,-2.6705,5.8143,-0.45221,-5.2402,-8.7323,9.5716,-9.4253,-12.3
2016-02-17T20:52:04.800000Z,machine1,8.8931,-0.15734,-2.1409,6.0094,-0.087585,-4.5346,-6.4817,5.6192,-8.4526,-13.195
2016-02-17T20:53:13.920000Z,machine1,8.7213,-1.2128,-2.0294,5.5921,0.034348,-4.5497,-3.7468,2.0052,-10.727,-11.52
2016-02-17T20:54:23.040000Z,machine1,9.0728,-1.9464,-1.7498,5.5768,-0.22082,-5.0368,-0.77651,-0.62799,-9.474,-14.241
2016-02-17T20:55:32.160000Z,machine1,8.4621,-1.838,-1.58,5.4838,-1.1561,-5.1481,1.0699,-2.3158,-9.5924,-13.02
2016-02-17T20:56:41.280000Z,machine1,7.7623,-1.8974,-1.9688,5.1597,-1.0846,-5.2686,0.63854,-1.7785,-9.9635,-11.61
2016-02-17T20:57:50.400000Z,machine1,7.9507,-1.4496,-2.2948,4.9332,-0.4925,-5.3203,-0.71117,-0.77148,-8.4661,-11.344
2016-02-17T20:58:59.520000Z,machine1,8.5012,-1.5659,-2.1756,4.8712,-0.40826,-4.7966,-3.3167,2.8819,-10.019,-9.5065
2016-02-17T21:00:08.640000Z,machine1,10.033,-1.4143,-2.4142,5.324,-0.53538,-4.7432,-6.7973,5.6436,-10.302,-8.4907
2016-02-17T21:01:17.760000Z,machine1,9.8247,-1.0812,-2.4984,5.4285,-1.2269,-5.2504,-9.9918,7.9789,-8.5382,-10.452
2016-02-17T21:02:26.880000Z,machine1,8.9943,0.027981,-2.4456,4.6631,-0.89024,-5.5121,-11.375,10.182,-7.3847,-10.811
2016-02-17T21:03:36.000000Z,machine1,8.7723,0.47347,-2.4224,5.3268,-0.48642,-5.1768,-10.855,10.931,-6.4222,-8.8824
2016-02-17T21:04:45.120000Z,machine1,8.7746,1.1538,-2.6021,5.6984,-0.4922,-4.3891,-12.254,12.607,-4.9155,-3.87
2016-02-17T21:05:54.240000Z,machine1,8.8963,2.0246,-3.2406,6.0184,-0.73067,-4.6845,-11.646,12.975,-1.7732,1.7636
2016-02-17T21:07:03.360000Z,machine1,8.2882,2.4239,-2.8576,5.5723,-0.55554,-4.3497,-10.689,11.121,2.5684,4.3348
2016-02-17T21:08:12.480000Z,machine1,8.1487,3.1832,-2.5888,4.84,-0.089989,-4.4541,-10.702,11.368,3.0067,2.6926
2016-02-17T21:09:21.600000Z,machine1,8.9378,2.8814,-2.4967,5.9091,0.79948,-4.6266,-10.738,10.119,0.73327,0.10144
2016-02-17T21:10:30.720000Z,machine1,9.6061,2.1541,-2.8654,6.0217,0.60872,-4.4493,-10.552,9.0534,-3.3829,-2.4509
2016-02-17T21:11:39.840000Z,machine1,10.148,2.1177,-3.2264,6.7069,0.4053,-5.2693,-11.134,8.9896,-7.6016,-6.667
2016-02-17T21:12:48.960000Z,machine1,9.5072,1.6075,-2.516,5.4628,-0.23191,-5.7655,-9.7861,8.6026,-13.467,-12.083
2016-02-17T21:13:58.080000Z,machine1,8.7208,2.046,-2.5808,4.2598,-0.62703,-5.2818,-8.021,8.338,-8.9879,-11.224
2016-02-17T21:15:07.200000Z,machine1,8.0382,1.1913,-4.127,5.334,-0.70127,-4.4064,-5.9015,5.7373,-8.585,-11.723
2016-02-17T21:16:16.320000Z,machine1,8.0816,-0.47041,-2.1017,7.0241,-0.25493,-4.7343,-4.1587,3.646,-11.58,-11.174
2016-02-17T21:17:25.440000Z,machine1,7.5808,-2.3929,0.44234,4.6188,-0.46278,-4.1304,-2.5483,1.298,-9.4583,-13.973
2016-02-17T21:18:34.560000Z,machine1,7.7458,-2.5397,-0.74407,5.2018,-1.056,-4.7484,1.4085,-0.9682,-9.0664,-12.691
2016-02-17T21:19:43.680000Z,machine1,7.9283,-1.6013,-1.8189,5.2876,-0.725,-5.9034,2.1318,-1.8532,-9.2893,-11.012
2016-02-17T21:20:52.800000Z,machine1,8.3202,-1.0017,-1.6235,5.3702,-0.595,-6.787,0.28375,0.015945,-8.7641,-10.687
2016-02-17T21:22:01.920000Z,machine1,8.7514,-1.4628,-1.6142,5.4868,-0.73144,-6.7643,-1.8934,2.2114,-9.6784,-10.952
2016-02-17T21:23:11.040000Z,machine1,9.3196,-2.1015,-2.9922,4.7785,-0.95362,-4.9,-4.8213,4.6633,-10.139,-9.0024
2016-02-17T21:24:20.160000Z,machine1,9.4166,-2.1241,-3.0612,5.8954,-1.2083,-4.4043,-8.3176,7.3521,-8.7753,-9.7846
2016-02-17T21:25:29.280000Z,machine1,9.0467,-1.1828,-2.0362,5.1679,-0.7151,-5.5819,-12.134,9.236,-7.1651,-9.7384
2016-02-17T21:26:38.400000Z,machine1,9.0615,-0.42842,-1.5703,5.5468,-0.11153,-5.0918,-10.512,10.607,-6.7661,-8.9734
2016-02-17T21:27:47.520000Z,machine1,9.777,-0.49273,-1.8648,5.3545,-0.73008,-5.1073,-11.488,11.964,-6.0289,-7.1995
2016-02-17T21:28:56.640000Z,machine1,8.698,0.84212,-2.5601,5.6672,0.11443,-5.7276,-12.195,12.832,-4.0055,-2.3093
2016-02-17T21:30:05.760000Z,machine1,8.6225,0.90004,-2.9129,6.1202,-0.34354,-5.7493,-10.25,11.869,-0.73097,2.1984
2016-02-17T21:31:14.880000Z,machine1,8.341,1.5347,-3.1033,5.7885,-0.25063,-6.0026,-10.141,10.077,3.0095,3.7344
2016-02-17T21:32:24.000000Z,machine1,8.6135,1.1816,-2.9145,6.5033,-0.05273,-4.4283,-10.758,10.626,2.1063,1.3494
2016-02-17T21:33:33.120000Z,machine1,8.9352,1.4311,-2.4798,6.09,0.6519,-4.7795,-10.656,11.248,0.283,-0.1338
2016-02-17T21:34:42.240000Z,machine1,9.6409,1.4144,-2.2775,6.1411,-0.71556,-4.5762,-10.445,8.3199,-3.8054,-3.7607
2016-02-17T21:35:51.360000Z,machine1,9.3508,0.8614,-2.5568,5.6438,-0.64378,-5.5637,-11.378,9.7407,-8.7423,-7.5858
2016-02-17T21:37:00.480000Z,machine1,8.8888,0.14449,-2.6261,5.3668,-0.86859,-5.4421,-9.3966,8.0672,-14.86,-11.972
2016-02-17T21:38:09.600000Z,machine1,7.6416,0.73584,-2.565,5.3192,-0.17456,-5.159,-6.0155,7.3957,-8.1354,-11.65
2016-02-17T21:39:18.720000Z,machine1,7.5007,-0.93593,-1.5302,5.1259,-0.3205,-4.753,-5.0456,4.975,-8.989,-11.212
2016-02-17T21:40:27.840000Z,machine1,8.055,-2.8278,-1.3848,4.5826,-0.77228,-5.4495,-3.4827,3.1368,-11.071,-11.684
2016-02-17T21:41:36.960000Z,machine1,8.7497,-2.9456,-1.2358,5.8612,-0.89939,-5.05,-1.9505,1.404,-8.1989,-14.554
2016-02-17T21:42:46.080000Z,machine1,8.4327,-1.6018,-1.123,4.9396,-0.7866,-5.673,0.51469,1.5322,-8.4957,-12.473
2016-02-17T21:43:55.200000Z,machine1,7.6017,-0.79506,-1.8115,4.7746,-0.11907,-6.0496,1.4967,0.000783,-9.6918,-10.011
2016-02-17T21:45:04.320000Z,machine1,8.1696,-2.2091,-1.5388,4.9939,-0.7289,-5.6214,-0.032503,1.1709,-8.3113,-9.033
2016-02-17T21:46:13.440000Z,machine1,8.6996,-1.9839,-1.7928,5.015,-1.1474,-5.9494,-1.8764,2.1855,-8.448,-9.9879
2016-02-17T21:47:22.560000Z,machine1,9.2285,-2.3902,-2.0043,5.8088,-0.95901,-5.0523,-4.0436,3.6187,-11.062,-10.472
2016-02-17T21:48:31.680000Z,machine1,9.5923,-1.3537,-2.7513,5.4875,-0.71998,-5.2504,-6.782,5.5539,-10.079,-9.4017
2016-02-17T21:49:40.800000Z,machine1,9.5258,-0.95515,-2.9663,5.3354,-0.63655,-5.5445,-10.95,8.4174,-7.622,-9.3979
2016-02-17T21:50:49.920000Z,machine1,9.0539,0.027425,-2.9546,5.5343,-0.82716,-5.184,-12.193,9.1468,-7.463,-8.3376
2016-02-17T21:51:59.040000Z,machine1,8.5273,0.59466,-2.5631,5.6309,-0.48143,-5.0693,-10.795,10.174,-5.7449,-7.0331
2016-02-17T21:53:08.160000Z,machine1,8.4466,1.0386,-2.6519,5.5352,0.014923,-4.4933,-11.528,11.76,-5.1573,-5.4696
2016-02-17T21:54:17.280000Z,machine1,8.591,1.5272,-3.0213,5.9005,-0.27065,-4.1079,-11.931,14.267,-2.5878,-1.1808
2016-02-17T21:55:26.400000Z,machine1,8.1634,1.1732,-3.0827,6.1231,-0.54478,-4.9032,-9.3674,11.075,0.83397,1.5919
2016-02-17T21:56:35.520000Z,machine1,8.3529,1.0591,-2.9671,6.1514,-0.26254,-4.5448,-9.0111,9.6477,3.1564,1.4442
2016-02-17T21:57:44.640000Z,machine1,9.0331,1.4467,-2.8333,5.8183,0.25897,-4.6644,-10.06,9.8131,1.3109,-0.23558
2016-02-17T21:58:53.760000Z,machine1,9.6434,1.7568,-2.759,6.0226,0.12989,-4.9415,-10.397,11.52,-1.3289,-1.7449
2016-02-17T22:00:02.880000Z,machine1,9.7907,1.7086,-2.6462,5.9982,0.000243,-4.7664,-10.178,8.7998,-5.3064,-5.7276
2016-02-17T22:01:12.000000Z,machine1,9.3376,0.6879,-2.8739,5.9595,-0.39461,-4.6891,-9.6606,8.784,-10.017,-8.2974
2016-02-17T22:02:21.120000Z,machine1,8.8727,-0.13664,-3.0999,5.0225,-0.88622,-5.2118,-8.5615,8.467,-13.438,-11.689
2016-02-17T22:03:30.240000Z,machine1,8.4844,-0.45106,-2.9273,5.1762,-0.53112,-4.2985,-7.3511,8.278,-7.4177,-12.205
2016-02-17T22:04:39.360000Z,machine1,8.1332,-0.85421,-2.6738,5.0778,-0.65114,-5.1299,-4.7969,5.3644,-7.4746,-10.517
2016-02-17T22:05:48.480000Z,machine1,7.8912,-1.5199,-1.3754,5.0519,-0.30967,-5.2772,-2.9637,3.3687,-10.427,-11.385
2016-02-17T22:06:57.600000Z,machine1,8.2068,-2.2657,-0.71509,4.5831,-0.77276,-5.241,-2.2243,2.229,-8.2145,-13.694
